OBJECTID_1,FID_XYHazardSce95,OBJECTID,Field1,Field2,Field3,FID_censustractclip_CensusData,censustractclip_GEO_ID,censustractclip_STATE,censustractclip_COUNTY,censustractclip_TRACT,censustractclip_NAME,censustractclip_LSAD,censustractclip_CENSUSAREA,CensusData_OBJECTID,CensusData_Id,CensusData_Id2,CensusData_Geography,CensusData_Estimate__Total,CensusData_Margin_of_Error__Total,CensusData_Median_income__dollars_,CensusData_Mean_income__dollars_
1651,1876,1877,35.325000000000003,-89.735399999999998,0.120456000000000,152,1400000US47157020810,47,157,020810,208.10,Tract,43.664999999999999,137,1400000US47157020810,47157020810.000000000000000,"Census Tract 208.10, Shelby County, Tennessee",3052,249,78533,108182
1652,1922,1923,35.325000000000003,-89.724400000000003,0.121510000000000,152,1400000US47157020810,47,157,020810,208.10,Tract,43.664999999999999,137,1400000US47157020810,47157020810.000000000000000,"Census Tract 208.10, Shelby County, Tennessee",3052,249,78533,108182
1653,1968,1969,35.325000000000003,-89.713399999999993,0.161951000000000,152,1400000US47157020810,47,157,020810,208.10,Tract,43.664999999999999,137,1400000US47157020810,47157020810.000000000000000,"Census Tract 208.10, Shelby County, Tennessee",3052,249,78533,108182
1654,2014,2015,35.325000000000003,-89.702399999999997,0.203174000000000,152,1400000US47157020810,47,157,020810,208.10,Tract,43.664999999999999,137,1400000US47157020810,47157020810.000000000000000,"Census Tract 208.10, Shelby County, Tennessee",3052,249,78533,108182
1655,2060,2061,35.325000000000003,-89.691299999999998,0.182408000000000,152,1400000US47157020810,47,157,020810,208.10,Tract,43.664999999999999,137,1400000US47157020810,47157020810.000000000000000,"Census Tract 208.10, Shelby County, Tennessee",3052,249,78533,108182
1656,2106,2107,35.325000000000003,-89.680300000000003,0.354096000000000,152,1400000US47157020810,47,157,020810,208.10,Tract,43.664999999999999,137,1400000US47157020810,47157020810.000000000000000,"Census Tract 208.10, Shelby County, Tennessee",3052,249,78533,108182
1657,2152,2153,35.325000000000003,-89.669300000000007,0.269199000000000,152,1400000US47157020810,47,157,020810,208.10,Tract,43.664999999999999,137,1400000US47157020810,47157020810.000000000000000,"Census Tract 208.10, Shelby County, Tennessee",3052,249,78533,108182
1658,2198,2199,35.325000000000003,-89.658299999999997,0.466585000000000,152,1400000US47157020810,47,157,020810,208.10,Tract,43.664999999999999,137,1400000US47157020810,47157020810.000000000000000,"Census Tract 208.10, Shelby County, Tennessee",3052,249,78533,108182
1659,2244,2245,35.325000000000003,-89.647300000000001,0.239199000000000,152,1400000US47157020810,47,157,020810,208.10,Tract,43.664999999999999,137,1400000US47157020810,47157020810.000000000000000,"Census Tract 208.10, Shelby County, Tennessee",3052,249,78533,108182
1660,359,360,35.334000000000003,-90.098900000000000,0.042419000000000,129,1400000US47157020101,47,157,020101,201.01,Tract,53.273000000000003,108,1400000US47157020101,47157020101.000000000000000,"Census Tract 201.01, Shelby County, Tennessee",4131,699,30479,60872
1661,405,406,35.334000000000003,-90.087900000000005,0.034383000000000,129,1400000US47157020101,47,157,020101,201.01,Tract,53.273000000000003,108,1400000US47157020101,47157020101.000000000000000,"Census Tract 201.01, Shelby County, Tennessee",4131,699,30479,60872
1662,451,452,35.334000000000003,-90.076899999999995,0.048818000000000,129,1400000US47157020101,47,157,020101,201.01,Tract,53.273000000000003,108,1400000US47157020101,47157020101.000000000000000,"Census Tract 201.01, Shelby County, Tennessee",4131,699,30479,60872
1663,497,498,35.334000000000003,-90.065899999999999,0.053178000000000,129,1400000US47157020101,47,157,020101,201.01,Tract,53.273000000000003,108,1400000US47157020101,47157020101.000000000000000,"Census Tract 201.01, Shelby County, Tennessee",4131,699,30479,60872
1664,543,544,35.334000000000003,-90.054800000000000,0.040676000000000,129,1400000US47157020101,47,157,020101,201.01,Tract,53.273000000000003,108,1400000US47157020101,47157020101.000000000000000,"Census Tract 201.01, Shelby County, Tennessee",4131,699,30479,60872
1665,589,590,35.334000000000003,-90.043800000000005,0.045637000000000,129,1400000US47157020101,47,157,020101,201.01,Tract,53.273000000000003,108,1400000US47157020101,47157020101.000000000000000,"Census Tract 201.01, Shelby County, Tennessee",4131,699,30479,60872
1666,635,636,35.334000000000003,-90.032799999999995,0.056662000000000,129,1400000US47157020101,47,157,020101,201.01,Tract,53.273000000000003,108,1400000US47157020101,47157020101.000000000000000,"Census Tract 201.01, Shelby County, Tennessee",4131,699,30479,60872
1667,681,682,35.334000000000003,-90.021799999999999,0.073756000000000,130,1400000US47157020102,47,157,020102,201.02,Tract,28.986999999999998,109,1400000US47157020102,47157020102.000000000000000,"Census Tract 201.02, Shelby County, Tennessee",2861,211,61202,78938
1668,727,728,35.334000000000003,-90.010800000000003,0.048855000000000,130,1400000US47157020102,47,157,020102,201.02,Tract,28.986999999999998,109,1400000US47157020102,47157020102.000000000000000,"Census Tract 201.02, Shelby County, Tennessee",2861,211,61202,78938
1669,773,774,35.334000000000003,-89.999799999999993,0.044841000000000,130,1400000US47157020102,47,157,020102,201.02,Tract,28.986999999999998,109,1400000US47157020102,47157020102.000000000000000,"Census Tract 201.02, Shelby County, Tennessee",2861,211,61202,78938
1670,819,820,35.334000000000003,-89.988699999999994,0.053712000000000,130,1400000US47157020102,47,157,020102,201.02,Tract,28.986999999999998,109,1400000US47157020102,47157020102.000000000000000,"Census Tract 201.02, Shelby County, Tennessee",2861,211,61202,78938
1671,865,866,35.334000000000003,-89.977699999999999,0.044160000000000,130,1400000US47157020102,47,157,020102,201.02,Tract,28.986999999999998,109,1400000US47157020102,47157020102.000000000000000,"Census Tract 201.02, Shelby County, Tennessee",2861,211,61202,78938
1672,911,912,35.334000000000003,-89.966700000000003,0.073665000000000,130,1400000US47157020102,47,157,020102,201.02,Tract,28.986999999999998,109,1400000US47157020102,47157020102.000000000000000,"Census Tract 201.02, Shelby County, Tennessee",2861,211,61202,78938
1673,957,958,35.334000000000003,-89.955699999999993,0.057910000000000,130,1400000US47157020102,47,157,020102,201.02,Tract,28.986999999999998,109,1400000US47157020102,47157020102.000000000000000,"Census Tract 201.02, Shelby County, Tennessee",2861,211,61202,78938
1674,1003,1004,35.334000000000003,-89.944699999999997,0.050314000000000,132,1400000US47157020221,47,157,020221,202.21,Tract,20.106000000000002,111,1400000US47157020221,47157020221.000000000000000,"Census Tract 202.21, Shelby County, Tennessee",2738,262,60046,77378
1675,1049,1050,35.334000000000003,-89.933700000000002,0.030478000000000,132,1400000US47157020221,47,157,020221,202.21,Tract,20.106000000000002,111,1400000US47157020221,47157020221.000000000000000,"Census Tract 202.21, Shelby County, Tennessee",2738,262,60046,77378
1676,1095,1096,35.334000000000003,-89.922700000000006,0.088660000000000,132,1400000US47157020221,47,157,020221,202.21,Tract,20.106000000000002,111,1400000US47157020221,47157020221.000000000000000,"Census Tract 202.21, Shelby County, Tennessee",2738,262,60046,77378
1677,1141,1142,35.334000000000003,-89.911600000000007,0.079673000000000,133,1400000US47157020300,47,157,020300,203,Tract,5.964000000000000,113,1400000US47157020300,47157020300.000000000000000,"Census Tract 203, Shelby County, Tennessee",5331,432,36795,50421
1678,1187,1188,35.334000000000003,-89.900599999999997,0.086282000000000,133,1400000US47157020300,47,157,020300,203,Tract,5.964000000000000,113,1400000US47157020300,47157020300.000000000000000,"Census Tract 203, Shelby County, Tennessee",5331,432,36795,50421
1679,1233,1234,35.334000000000003,-89.889600000000002,0.118101000000000,133,1400000US47157020300,47,157,020300,203,Tract,5.964000000000000,113,1400000US47157020300,47157020300.000000000000000,"Census Tract 203, Shelby County, Tennessee",5331,432,36795,50421
1680,1279,1280,35.334000000000003,-89.878600000000006,0.136019000000000,134,1400000US47157020400,47,157,020400,204,Tract,5.087000000000000,114,1400000US47157020400,47157020400.000000000000000,"Census Tract 204, Shelby County, Tennessee",1329,173,65000,68163
1681,1325,1326,35.334000000000003,-89.867599999999996,0.084225000000000,134,1400000US47157020400,47,157,020400,204,Tract,5.087000000000000,114,1400000US47157020400,47157020400.000000000000000,"Census Tract 204, Shelby County, Tennessee",1329,173,65000,68163
1682,1371,1372,35.334000000000003,-89.856600000000000,0.054338000000000,131,1400000US47157020210,47,157,020210,202.10,Tract,22.494000000000000,110,1400000US47157020210,47157020210.000000000000000,"Census Tract 202.10, Shelby County, Tennessee",5677,462,51863,57902
1683,1417,1418,35.334000000000003,-89.845600000000005,0.078519000000000,131,1400000US47157020210,47,157,020210,202.10,Tract,22.494000000000000,110,1400000US47157020210,47157020210.000000000000000,"Census Tract 202.10, Shelby County, Tennessee",5677,462,51863,57902
1684,1463,1464,35.334000000000003,-89.834500000000006,0.109932000000000,131,1400000US47157020210,47,157,020210,202.10,Tract,22.494000000000000,110,1400000US47157020210,47157020210.000000000000000,"Census Tract 202.10, Shelby County, Tennessee",5677,462,51863,57902
1685,1509,1510,35.334000000000003,-89.823499999999996,0.074934000000000,151,1400000US47157020700,47,157,020700,207,Tract,35.401000000000003,136,1400000US47157020700,47157020700.000000000000000,"Census Tract 207, Shelby County, Tennessee",2262,175,66845,80638
1686,1555,1556,35.334000000000003,-89.812500000000000,0.083880000000000,151,1400000US47157020700,47,157,020700,207,Tract,35.401000000000003,136,1400000US47157020700,47157020700.000000000000000,"Census Tract 207, Shelby County, Tennessee",2262,175,66845,80638
1687,1601,1602,35.334000000000003,-89.801500000000004,0.057164000000000,151,1400000US47157020700,47,157,020700,207,Tract,35.401000000000003,136,1400000US47157020700,47157020700.000000000000000,"Census Tract 207, Shelby County, Tennessee",2262,175,66845,80638
1688,1647,1648,35.334000000000003,-89.790499999999994,0.053836000000000,151,1400000US47157020700,47,157,020700,207,Tract,35.401000000000003,136,1400000US47157020700,47157020700.000000000000000,"Census Tract 207, Shelby County, Tennessee",2262,175,66845,80638
1689,1693,1694,35.334000000000003,-89.779499999999999,0.076969000000000,151,1400000US47157020700,47,157,020700,207,Tract,35.401000000000003,136,1400000US47157020700,47157020700.000000000000000,"Census Tract 207, Shelby County, Tennessee",2262,175,66845,80638
1690,1739,1740,35.334000000000003,-89.768400000000000,0.066475000000000,151,1400000US47157020700,47,157,020700,207,Tract,35.401000000000003,136,1400000US47157020700,47157020700.000000000000000,"Census Tract 207, Shelby County, Tennessee",2262,175,66845,80638
1691,1785,1786,35.334000000000003,-89.757400000000004,0.144711000000000,151,1400000US47157020700,47,157,020700,207,Tract,35.401000000000003,136,1400000US47157020700,47157020700.000000000000000,"Census Tract 207, Shelby County, Tennessee",2262,175,66845,80638
1692,1831,1832,35.334000000000003,-89.746399999999994,0.090321000000000,152,1400000US47157020810,47,157,020810,208.10,Tract,43.664999999999999,137,1400000US47157020810,47157020810.000000000000000,"Census Tract 208.10, Shelby County, Tennessee",3052,249,78533,108182
1693,1877,1878,35.334000000000003,-89.735399999999998,0.125688000000000,152,1400000US47157020810,47,157,020810,208.10,Tract,43.664999999999999,137,1400000US47157020810,47157020810.000000000000000,"Census Tract 208.10, Shelby County, Tennessee",3052,249,78533,108182
1694,1923,1924,35.334000000000003,-89.724400000000003,0.100360000000000,152,1400000US47157020810,47,157,020810,208.10,Tract,43.664999999999999,137,1400000US47157020810,47157020810.000000000000000,"Census Tract 208.10, Shelby County, Tennessee",3052,249,78533,108182
1695,1969,1970,35.334000000000003,-89.713399999999993,0.175927000000000,152,1400000US47157020810,47,157,020810,208.10,Tract,43.664999999999999,137,1400000US47157020810,47157020810.000000000000000,"Census Tract 208.10, Shelby County, Tennessee",3052,249,78533,108182
1696,2015,2016,35.334000000000003,-89.702399999999997,0.135185000000000,152,1400000US47157020810,47,157,020810,208.10,Tract,43.664999999999999,137,1400000US47157020810,47157020810.000000000000000,"Census Tract 208.10, Shelby County, Tennessee",3052,249,78533,108182
1697,2061,2062,35.334000000000003,-89.691299999999998,0.271090000000000,152,1400000US47157020810,47,157,020810,208.10,Tract,43.664999999999999,137,1400000US47157020810,47157020810.000000000000000,"Census Tract 208.10, Shelby County, Tennessee",3052,249,78533,108182
1698,2107,2108,35.334000000000003,-89.680300000000003,0.182331000000000,152,1400000US47157020810,47,157,020810,208.10,Tract,43.664999999999999,137,1400000US47157020810,47157020810.000000000000000,"Census Tract 208.10, Shelby County, Tennessee",3052,249,78533,108182
1699,2153,2154,35.334000000000003,-89.669300000000007,0.339129000000000,152,1400000US47157020810,47,157,020810,208.10,Tract,43.664999999999999,137,1400000US47157020810,47157020810.000000000000000,"Census Tract 208.10, Shelby County, Tennessee",3052,249,78533,108182
1700,2199,2200,35.334000000000003,-89.658299999999997,0.248520000000000,152,1400000US47157020810,47,157,020810,208.10,Tract,43.664999999999999,137,1400000US47157020810,47157020810.000000000000000,"Census Tract 208.10, Shelby County, Tennessee",3052,249,78533,108182
1701,2245,2246,35.334000000000003,-89.647300000000001,0.209956000000000,152,1400000US47157020810,47,157,020810,208.10,Tract,43.664999999999999,137,1400000US47157020810,47157020810.000000000000000,"Census Tract 208.10, Shelby County, Tennessee",3052,249,78533,108182
1702,360,361,35.343000000000004,-90.098900000000000,0.026880000000000,129,1400000US47157020101,47,157,020101,201.01,Tract,53.273000000000003,108,1400000US47157020101,47157020101.000000000000000,"Census Tract 201.01, Shelby County, Tennessee",4131,699,30479,60872
1703,406,407,35.343000000000004,-90.087900000000005,0.032380000000000,129,1400000US47157020101,47,157,020101,201.01,Tract,53.273000000000003,108,1400000US47157020101,47157020101.000000000000000,"Census Tract 201.01, Shelby County, Tennessee",4131,699,30479,60872
1704,452,453,35.343000000000004,-90.076899999999995,0.033590000000000,129,1400000US47157020101,47,157,020101,201.01,Tract,53.273000000000003,108,1400000US47157020101,47157020101.000000000000000,"Census Tract 201.01, Shelby County, Tennessee",4131,699,30479,60872
1705,498,499,35.343000000000004,-90.065899999999999,0.028622000000000,129,1400000US47157020101,47,157,020101,201.01,Tract,53.273000000000003,108,1400000US47157020101,47157020101.000000000000000,"Census Tract 201.01, Shelby County, Tennessee",4131,699,30479,60872
1706,544,545,35.343000000000004,-90.054800000000000,0.053419000000000,129,1400000US47157020101,47,157,020101,201.01,Tract,53.273000000000003,108,1400000US47157020101,47157020101.000000000000000,"Census Tract 201.01, Shelby County, Tennessee",4131,699,30479,60872
1707,590,591,35.343000000000004,-90.043800000000005,0.045499000000000,129,1400000US47157020101,47,157,020101,201.01,Tract,53.273000000000003,108,1400000US47157020101,47157020101.000000000000000,"Census Tract 201.01, Shelby County, Tennessee",4131,699,30479,60872
1708,636,637,35.343000000000004,-90.032799999999995,0.043834000000000,129,1400000US47157020101,47,157,020101,201.01,Tract,53.273000000000003,108,1400000US47157020101,47157020101.000000000000000,"Census Tract 201.01, Shelby County, Tennessee",4131,699,30479,60872
1709,682,683,35.343000000000004,-90.021799999999999,0.072771000000000,130,1400000US47157020102,47,157,020102,201.02,Tract,28.986999999999998,109,1400000US47157020102,47157020102.000000000000000,"Census Tract 201.02, Shelby County, Tennessee",2861,211,61202,78938
1710,728,729,35.343000000000004,-90.010800000000003,0.102865000000000,130,1400000US47157020102,47,157,020102,201.02,Tract,28.986999999999998,109,1400000US47157020102,47157020102.000000000000000,"Census Tract 201.02, Shelby County, Tennessee",2861,211,61202,78938
1711,774,775,35.343000000000004,-89.999799999999993,0.044980000000000,130,1400000US47157020102,47,157,020102,201.02,Tract,28.986999999999998,109,1400000US47157020102,47157020102.000000000000000,"Census Tract 201.02, Shelby County, Tennessee",2861,211,61202,78938
1712,820,821,35.343000000000004,-89.988699999999994,0.035539000000000,130,1400000US47157020102,47,157,020102,201.02,Tract,28.986999999999998,109,1400000US47157020102,47157020102.000000000000000,"Census Tract 201.02, Shelby County, Tennessee",2861,211,61202,78938
1713,866,867,35.343000000000004,-89.977699999999999,0.029750000000000,130,1400000US47157020102,47,157,020102,201.02,Tract,28.986999999999998,109,1400000US47157020102,47157020102.000000000000000,"Census Tract 201.02, Shelby County, Tennessee",2861,211,61202,78938
1714,912,913,35.343000000000004,-89.966700000000003,0.041366000000000,130,1400000US47157020102,47,157,020102,201.02,Tract,28.986999999999998,109,1400000US47157020102,47157020102.000000000000000,"Census Tract 201.02, Shelby County, Tennessee",2861,211,61202,78938
1715,958,959,35.343000000000004,-89.955699999999993,0.038969000000000,130,1400000US47157020102,47,157,020102,201.02,Tract,28.986999999999998,109,1400000US47157020102,47157020102.000000000000000,"Census Tract 201.02, Shelby County, Tennessee",2861,211,61202,78938
1716,1004,1005,35.343000000000004,-89.944699999999997,0.053638000000000,131,1400000US47157020210,47,157,020210,202.10,Tract,22.494000000000000,110,1400000US47157020210,47157020210.000000000000000,"Census Tract 202.10, Shelby County, Tennessee",5677,462,51863,57902
1717,1050,1051,35.343000000000004,-89.933700000000002,0.064083000000000,131,1400000US47157020210,47,157,020210,202.10,Tract,22.494000000000000,110,1400000US47157020210,47157020210.000000000000000,"Census Tract 202.10, Shelby County, Tennessee",5677,462,51863,57902
1718,1096,1097,35.343000000000004,-89.922700000000006,0.094642000000000,131,1400000US47157020210,47,157,020210,202.10,Tract,22.494000000000000,110,1400000US47157020210,47157020210.000000000000000,"Census Tract 202.10, Shelby County, Tennessee",5677,462,51863,57902
1719,1142,1143,35.343000000000004,-89.911600000000007,0.062114000000000,133,1400000US47157020300,47,157,020300,203,Tract,5.964000000000000,113,1400000US47157020300,47157020300.000000000000000,"Census Tract 203, Shelby County, Tennessee",5331,432,36795,50421
1720,1188,1189,35.343000000000004,-89.900599999999997,0.109186000000000,133,1400000US47157020300,47,157,020300,203,Tract,5.964000000000000,113,1400000US47157020300,47157020300.000000000000000,"Census Tract 203, Shelby County, Tennessee",5331,432,36795,50421
1721,1234,1235,35.343000000000004,-89.889600000000002,0.102522000000000,134,1400000US47157020400,47,157,020400,204,Tract,5.087000000000000,114,1400000US47157020400,47157020400.000000000000000,"Census Tract 204, Shelby County, Tennessee",1329,173,65000,68163
1722,1280,1281,35.343000000000004,-89.878600000000006,0.077583000000000,134,1400000US47157020400,47,157,020400,204,Tract,5.087000000000000,114,1400000US47157020400,47157020400.000000000000000,"Census Tract 204, Shelby County, Tennessee",1329,173,65000,68163
1723,1326,1327,35.343000000000004,-89.867599999999996,0.051033000000000,134,1400000US47157020400,47,157,020400,204,Tract,5.087000000000000,114,1400000US47157020400,47157020400.000000000000000,"Census Tract 204, Shelby County, Tennessee",1329,173,65000,68163
1724,1372,1373,35.343000000000004,-89.856600000000000,0.032321000000000,134,1400000US47157020400,47,157,020400,204,Tract,5.087000000000000,114,1400000US47157020400,47157020400.000000000000000,"Census Tract 204, Shelby County, Tennessee",1329,173,65000,68163
1725,1418,1419,35.343000000000004,-89.845600000000005,0.061929000000000,131,1400000US47157020210,47,157,020210,202.10,Tract,22.494000000000000,110,1400000US47157020210,47157020210.000000000000000,"Census Tract 202.10, Shelby County, Tennessee",5677,462,51863,57902
1726,1464,1465,35.343000000000004,-89.834500000000006,0.080377000000000,131,1400000US47157020210,47,157,020210,202.10,Tract,22.494000000000000,110,1400000US47157020210,47157020210.000000000000000,"Census Tract 202.10, Shelby County, Tennessee",5677,462,51863,57902
1727,1510,1511,35.343000000000004,-89.823499999999996,0.125400000000000,151,1400000US47157020700,47,157,020700,207,Tract,35.401000000000003,136,1400000US47157020700,47157020700.000000000000000,"Census Tract 207, Shelby County, Tennessee",2262,175,66845,80638
1728,1556,1557,35.343000000000004,-89.812500000000000,0.060884000000000,151,1400000US47157020700,47,157,020700,207,Tract,35.401000000000003,136,1400000US47157020700,47157020700.000000000000000,"Census Tract 207, Shelby County, Tennessee",2262,175,66845,80638
1729,1602,1603,35.343000000000004,-89.801500000000004,0.048774000000000,151,1400000US47157020700,47,157,020700,207,Tract,35.401000000000003,136,1400000US47157020700,47157020700.000000000000000,"Census Tract 207, Shelby County, Tennessee",2262,175,66845,80638
1730,1648,1649,35.343000000000004,-89.790499999999994,0.058631000000000,151,1400000US47157020700,47,157,020700,207,Tract,35.401000000000003,136,1400000US47157020700,47157020700.000000000000000,"Census Tract 207, Shelby County, Tennessee",2262,175,66845,80638
1731,1694,1695,35.343000000000004,-89.779499999999999,0.044612000000000,151,1400000US47157020700,47,157,020700,207,Tract,35.401000000000003,136,1400000US47157020700,47157020700.000000000000000,"Census Tract 207, Shelby County, Tennessee",2262,175,66845,80638
1732,1740,1741,35.343000000000004,-89.768400000000000,0.110118000000000,151,1400000US47157020700,47,157,020700,207,Tract,35.401000000000003,136,1400000US47157020700,47157020700.000000000000000,"Census Tract 207, Shelby County, Tennessee",2262,175,66845,80638
1733,1786,1787,35.343000000000004,-89.757400000000004,0.087160000000000,151,1400000US47157020700,47,157,020700,207,Tract,35.401000000000003,136,1400000US47157020700,47157020700.000000000000000,"Census Tract 207, Shelby County, Tennessee",2262,175,66845,80638
1734,1832,1833,35.343000000000004,-89.746399999999994,0.089055000000000,152,1400000US47157020810,47,157,020810,208.10,Tract,43.664999999999999,137,1400000US47157020810,47157020810.000000000000000,"Census Tract 208.10, Shelby County, Tennessee",3052,249,78533,108182
1735,1878,1879,35.343000000000004,-89.735399999999998,0.112710000000000,152,1400000US47157020810,47,157,020810,208.10,Tract,43.664999999999999,137,1400000US47157020810,47157020810.000000000000000,"Census Tract 208.10, Shelby County, Tennessee",3052,249,78533,108182
1736,1924,1925,35.343000000000004,-89.724400000000003,0.066861000000000,152,1400000US47157020810,47,157,020810,208.10,Tract,43.664999999999999,137,1400000US47157020810,47157020810.000000000000000,"Census Tract 208.10, Shelby County, Tennessee",3052,249,78533,108182
1737,1970,1971,35.343000000000004,-89.713399999999993,0.096509000000000,152,1400000US47157020810,47,157,020810,208.10,Tract,43.664999999999999,137,1400000US47157020810,47157020810.000000000000000,"Census Tract 208.10, Shelby County, Tennessee",3052,249,78533,108182
1738,2016,2017,35.343000000000004,-89.702399999999997,0.108594000000000,152,1400000US47157020810,47,157,020810,208.10,Tract,43.664999999999999,137,1400000US47157020810,47157020810.000000000000000,"Census Tract 208.10, Shelby County, Tennessee",3052,249,78533,108182
1739,2062,2063,35.343000000000004,-89.691299999999998,0.194083000000000,152,1400000US47157020810,47,157,020810,208.10,Tract,43.664999999999999,137,1400000US47157020810,47157020810.000000000000000,"Census Tract 208.10, Shelby County, Tennessee",3052,249,78533,108182
1740,2108,2109,35.343000000000004,-89.680300000000003,0.229075000000000,152,1400000US47157020810,47,157,020810,208.10,Tract,43.664999999999999,137,1400000US47157020810,47157020810.000000000000000,"Census Tract 208.10, Shelby County, Tennessee",3052,249,78533,108182
1741,2154,2155,35.343000000000004,-89.669300000000007,0.363956000000000,152,1400000US47157020810,47,157,020810,208.10,Tract,43.664999999999999,137,1400000US47157020810,47157020810.000000000000000,"Census Tract 208.10, Shelby County, Tennessee",3052,249,78533,108182
1742,2200,2201,35.343000000000004,-89.658299999999997,0.253661000000000,152,1400000US47157020810,47,157,020810,208.10,Tract,43.664999999999999,137,1400000US47157020810,47157020810.000000000000000,"Census Tract 208.10, Shelby County, Tennessee",3052,249,78533,108182
1743,2246,2247,35.343000000000004,-89.647300000000001,0.157775000000000,152,1400000US47157020810,47,157,020810,208.10,Tract,43.664999999999999,137,1400000US47157020810,47157020810.000000000000000,"Census Tract 208.10, Shelby County, Tennessee",3052,249,78533,108182
1744,361,362,35.351999999999997,-90.098900000000000,0.018981000000000,129,1400000US47157020101,47,157,020101,201.01,Tract,53.273000000000003,108,1400000US47157020101,47157020101.000000000000000,"Census Tract 201.01, Shelby County, Tennessee",4131,699,30479,60872
1745,407,408,35.351999999999997,-90.087900000000005,0.041071000000000,129,1400000US47157020101,47,157,020101,201.01,Tract,53.273000000000003,108,1400000US47157020101,47157020101.000000000000000,"Census Tract 201.01, Shelby County, Tennessee",4131,699,30479,60872
1746,453,454,35.351999999999997,-90.076899999999995,0.021411000000000,129,1400000US47157020101,47,157,020101,201.01,Tract,53.273000000000003,108,1400000US47157020101,47157020101.000000000000000,"Census Tract 201.01, Shelby County, Tennessee",4131,699,30479,60872
1747,499,500,35.351999999999997,-90.065899999999999,0.024159000000000,129,1400000US47157020101,47,157,020101,201.01,Tract,53.273000000000003,108,1400000US47157020101,47157020101.000000000000000,"Census Tract 201.01, Shelby County, Tennessee",4131,699,30479,60872
1748,545,546,35.351999999999997,-90.054800000000000,0.037171000000000,129,1400000US47157020101,47,157,020101,201.01,Tract,53.273000000000003,108,1400000US47157020101,47157020101.000000000000000,"Census Tract 201.01, Shelby County, Tennessee",4131,699,30479,60872
1749,591,592,35.351999999999997,-90.043800000000005,0.036213000000000,129,1400000US47157020101,47,157,020101,201.01,Tract,53.273000000000003,108,1400000US47157020101,47157020101.000000000000000,"Census Tract 201.01, Shelby County, Tennessee",4131,699,30479,60872
1750,637,638,35.351999999999997,-90.032799999999995,0.068625000000000,129,1400000US47157020101,47,157,020101,201.01,Tract,53.273000000000003,108,1400000US47157020101,47157020101.000000000000000,"Census Tract 201.01, Shelby County, Tennessee",4131,699,30479,60872
1751,683,684,35.351999999999997,-90.021799999999999,0.037153000000000,129,1400000US47157020101,47,157,020101,201.01,Tract,53.273000000000003,108,1400000US47157020101,47157020101.000000000000000,"Census Tract 201.01, Shelby County, Tennessee",4131,699,30479,60872
1752,729,730,35.351999999999997,-90.010800000000003,0.062366000000000,130,1400000US47157020102,47,157,020102,201.02,Tract,28.986999999999998,109,1400000US47157020102,47157020102.000000000000000,"Census Tract 201.02, Shelby County, Tennessee",2861,211,61202,78938
1753,775,776,35.351999999999997,-89.999799999999993,0.062809000000000,130,1400000US47157020102,47,157,020102,201.02,Tract,28.986999999999998,109,1400000US47157020102,47157020102.000000000000000,"Census Tract 201.02, Shelby County, Tennessee",2861,211,61202,78938
1754,821,822,35.351999999999997,-89.988699999999994,0.040214000000000,130,1400000US47157020102,47,157,020102,201.02,Tract,28.986999999999998,109,1400000US47157020102,47157020102.000000000000000,"Census Tract 201.02, Shelby County, Tennessee",2861,211,61202,78938
1755,867,868,35.351999999999997,-89.977699999999999,0.040591000000000,130,1400000US47157020102,47,157,020102,201.02,Tract,28.986999999999998,109,1400000US47157020102,47157020102.000000000000000,"Census Tract 201.02, Shelby County, Tennessee",2861,211,61202,78938
1756,913,914,35.351999999999997,-89.966700000000003,0.014729000000000,130,1400000US47157020102,47,157,020102,201.02,Tract,28.986999999999998,109,1400000US47157020102,47157020102.000000000000000,"Census Tract 201.02, Shelby County, Tennessee",2861,211,61202,78938
1757,959,960,35.351999999999997,-89.955699999999993,0.023824000000000,130,1400000US47157020102,47,157,020102,201.02,Tract,28.986999999999998,109,1400000US47157020102,47157020102.000000000000000,"Census Tract 201.02, Shelby County, Tennessee",2861,211,61202,78938
1758,1005,1006,35.351999999999997,-89.944699999999997,0.098350000000000,131,1400000US47157020210,47,157,020210,202.10,Tract,22.494000000000000,110,1400000US47157020210,47157020210.000000000000000,"Census Tract 202.10, Shelby County, Tennessee",5677,462,51863,57902
1759,1051,1052,35.351999999999997,-89.933700000000002,0.069530000000000,131,1400000US47157020210,47,157,020210,202.10,Tract,22.494000000000000,110,1400000US47157020210,47157020210.000000000000000,"Census Tract 202.10, Shelby County, Tennessee",5677,462,51863,57902
1760,1097,1098,35.351999999999997,-89.922700000000006,0.089119000000000,131,1400000US47157020210,47,157,020210,202.10,Tract,22.494000000000000,110,1400000US47157020210,47157020210.000000000000000,"Census Tract 202.10, Shelby County, Tennessee",5677,462,51863,57902
1761,1143,1144,35.351999999999997,-89.911600000000007,0.076098000000000,131,1400000US47157020210,47,157,020210,202.10,Tract,22.494000000000000,110,1400000US47157020210,47157020210.000000000000000,"Census Tract 202.10, Shelby County, Tennessee",5677,462,51863,57902
1762,1189,1190,35.351999999999997,-89.900599999999997,0.114380000000000,131,1400000US47157020210,47,157,020210,202.10,Tract,22.494000000000000,110,1400000US47157020210,47157020210.000000000000000,"Census Tract 202.10, Shelby County, Tennessee",5677,462,51863,57902
